Record Length,2500,Points,Tiempo1,Voltaje1,,,,,Tiempo2,Voltaje2
,,,-0.000904000073206,-20.20000076,,,,,-0.000904000073206,-85.599998474
,,,-0.000903000065591,-20.20000076,,,,,-0.000903000065591,-86.400001526
,,,-0.000902000116184,-20.20000076,,,,,-0.000902000116184,-87.200004578
,,,-0.00090100010857,-20.20000076,,,,,-0.00090100010857,-87.200004578
,,,-0.000900000100955,-20.20000076,,,,,-0.000900000100955,-87.200004578
,,,-0.000899000093341,-20.20000076,,,,,-0.000899000093341,-88
,,,-0.000898000085726,-20.20000076,,,,,-0.000898000085726,-88.800003052
,,,-0.000897000078112,-20.20000076,,,,,-0.000897000078112,-89.599998474
,,,-0.000896000070497,-20.39999962,,,,,-0.000896000070497,-90.400001526
,,,-0.000895000062883,-20.39999962,,,,,-0.000895000062883,-90.400001526
,,,-0.000894000113476,-20.20000076,,,,,-0.000894000113476,-91.200004578
,,,-0.000893000105862,-20.20000076,,,,,-0.000893000105862,-92
,,,-0.000892000098247,-20.39999962,,,,,-0.000892000098247,-92
,,,-0.000891000090633,-20.39999962,,,,,-0.000891000090633,-92.800003052
,,,-0.000890000083018,-20.20000076,,,,,-0.000890000083018,-93.599998474
,,,-0.000889000075404,-20,,,,,-0.000889000075404,-93.599998474
,,,-0.000888000067789,-20.20000076,,,,,-0.000888000067789,-94.400001526
,,,-0.000887000118382,-20,,,,,-0.000887000118382,-94.400001526
,,,-0.000886000110768,-19.8000011,,,,,-0.000886000110768,-95.200004578
,,,-0.000885000103153,-20.20000076,,,,,-0.000885000103153,-95.200004578
,,,-0.000884000095539,-20,,,,,-0.000884000095539,-96
,,,-0.000883000087924,-19.8000011,,,,,-0.000883000087924,-96
,,,-0.00088200008031,-19.8000011,,,,,-0.00088200008031,-96
,,,-0.000881000072695,-19.6000004,,,,,-0.000881000072695,-97.599998474
,,,-0.000880000065081,-19.6000004,,,,,-0.000880000065081,-97.599998474
,,,-0.000879000115674,-19.8000011,,,,,-0.000879000115674,-98.400001526
,,,-0.000878000108059,-19.3999996,,,,,-0.000878000108059,-98.400001526
,,,-0.000877000100445,-19.3999996,,,,,-0.000877000100445,-98.400001526
,,,-0.000876000092831,-19.2000008,,,,,-0.000876000092831,-99.200004578
,,,-0.000875000085216,-19.2000008,,,,,-0.000875000085216,-99.200004578
,,,-0.000874000077602,-18.8000011,,,,,-0.000874000077602,-100
,,,-0.000873000069987,-18.8000011,,,,,-0.000873000069987,-100
,,,-0.000872000062373,-19,,,,,-0.000872000062373,-100.8000031
,,,-0.000871000112966,-18.8000011,,,,,-0.000871000112966,-100.8000031
,,,-0.000870000105351,-18.3999996,,,,,-0.000870000105351,-101.5999985
,,,-0.000869000097737,-18.2000008,,,,,-0.000869000097737,-101.5999985
,,,-0.000868000090122,-18.3999996,,,,,-0.000868000090122,-101.5999985
