Record Length,2500,Points,Tiempo1,Voltaje1,,Record Length,2500,Points,Tiempo2,Voltaje2
,,,0.000699999916833,-6.4000001,,,,,0.000699999916833,34.40000153
,,,0.000700999924447,-6.20000029,,,,,0.000700999924447,34.40000153
,,,0.000701999932062,-6.4000001,,,,,0.000701999932062,34.40000153
,,,0.000702999881469,-6.20000029,,,,,0.000702999881469,34.40000153
,,,0.000703999889083,-6.20000029,,,,,0.000703999889083,34.40000153
,,,0.000704999896698,-6.4000001,,,,,0.000704999896698,33.60000229
,,,0.000705999904312,-6.4000001,,,,,0.000705999904312,33.60000229
,,,0.000706999911927,-6.20000029,,,,,0.000706999911927,34.40000153
,,,0.000707999919541,-6.20000029,,,,,0.000707999919541,33.60000229
,,,0.000708999927156,-6.20000029,,,,,0.000708999927156,33.60000229
,,,0.00070999993477,-6.20000029,,,,,0.00070999993477,33.60000229
,,,0.000710999884177,-6,,,,,0.000710999884177,33.60000229
,,,0.000711999891791,-6,,,,,0.000711999891791,33.60000229
,,,0.000712999899406,-6,,,,,0.000712999899406,32.79999924
,,,0.00071399990702,-5.80000019,,,,,0.00071399990702,32.79999924
,,,0.000714999914635,-5.80000019,,,,,0.000714999914635,32.79999924
,,,0.000715999922249,-5.80000019,,,,,0.000715999922249,32.79999924
,,,0.000716999929864,-5.5999999,,,,,0.000716999929864,32.79999924
,,,0.000717999879271,-5.4000001,,,,,0.000717999879271,32
,,,0.000718999886885,-5.5999999,,,,,0.000718999886885,32
,,,0.0007199998945,-5.5999999,,,,,0.0007199998945,32
,,,0.000720999902114,-5.4000001,,,,,0.000720999902114,32
,,,0.000721999909729,-5.4000001,,,,,0.000721999909729,32
,,,0.000722999917343,-5.20000029,,,,,0.000722999917343,31.20000076
,,,0.000723999924958,-5.20000029,,,,,0.000723999924958,32
,,,0.000724999932572,-5.20000029,,,,,0.000724999932572,32
,,,0.000725999881979,-5,,,,,0.000725999881979,31.20000076
,,,0.000726999889594,-4.80000019,,,,,0.000726999889594,31.20000076
,,,0.000727999897208,-4.80000019,,,,,0.000727999897208,31.20000076
,,,0.000728999904823,-4.80000019,,,,,0.000728999904823,31.20000076
,,,0.000729999912437,-4.80000019,,,,,0.000729999912437,31.20000076
,,,0.000730999920052,-4.5999999,,,,,0.000730999920052,31.20000076
,,,0.000731999927666,-4.4000001,,,,,0.000731999927666,31.20000076
,,,0.000732999935281,-4.4000001,,,,,0.000732999935281,30.39999962
,,,0.000733999884687,-4.4000001,,,,,0.000733999884687,30.39999962
,,,0.000734999892302,-4.20000029,,,,,0.000734999892302,29.60000038
,,,0.000735999899916,-4.20000029,,,,,0.000735999899916,30.39999962
,,,0.000736999907531,-4,,,,,0.000736999907531,29.60000038
,,,0.000737999915145,-3.79999995,,,,,0.000737999915145,29.60000038
,,,0.00073899992276,-3.79999995,,,,,0.00073899992276,28.80000114
,,,0.000739999930374,-3.79999995,,,,,0.000739999930374,28.80000114
,,,0.000740999879781,-3.4000001,,,,,0.000740999879781,28.80000114
,,,0.000741999887396,-3.20000005,,,,,0.000741999887396,28.80000114
,,,0.00074299989501,-3.4000001,,,,,0.00074299989501,28
,,,0.000743999902625,-3.20000005,,,,,0.000743999902625,28
,,,0.000744999910239,-3.20000005,,,,,0.000744999910239,28
,,,0.000745999917854,-3,,,,,0.000745999917854,28
,,,0.000746999925468,-2.79999995,,,,,0.000746999925468,28
,,,0.000747999933083,-2.79999995,,,,,0.000747999933083,28
,,,0.000748999882489,-2.6000001,,,,,0.000748999882489,28
,,,0.000749999890104,-2.4000001,,,,,0.000749999890104,27.20000076
,,,0.000750999897718,-2.4000001,,,,,0.000750999897718,28
,,,0.000751999905333,-2.2,,,,,0.000751999905333,27.20000076
,,,0.000752999912947,-2,,,,,0.000752999912947,27.20000076
,,,0.000753999920562,-2,,,,,0.000753999920562,27.20000076
,,,0.000754999928176,-1.8000001,,,,,0.000754999928176,27.20000076
,,,0.000755999877583,-1.6,,,,,0.000755999877583,27.20000076
,,,0.000756999885198,-1.6,,,,,0.000756999885198,27.20000076
,,,0.000757999892812,-1.4,,,,,0.000757999892812,26.39999962
,,,0.000758999900427,-1.4,,,,,0.000758999900427,26.39999962
,,,0.000759999908041,-1.2,,,,,0.000759999908041,26.39999962
,,,0.000760999915656,-1.2,,,,,0.000760999915656,26.39999962
,,,0.00076199992327,-1.2,,,,,0.00076199992327,25.60000038
,,,0.000762999930885,-0.800000011921,,,,,0.000762999930885,25.60000038
,,,0.000763999880292,-0.600000023842,,,,,0.000763999880292,26.39999962
,,,0.000764999887906,-0.40000000596,,,,,0.000764999887906,25.60000038
,,,0.000765999895521,-0.40000000596,,,,,0.000765999895521,25.60000038
,,,0.000766999903135,-0.40000000596,,,,,0.000766999903135,25.60000038
,,,0.000767999910749,-0.20000000298,,,,,0.000767999910749,24.80000114
,,,0.000768999918364,0,,,,,0.000768999918364,24.80000114
,,,0.000769999925978,0.20000000298,,,,,0.000769999925978,24.80000114
,,,0.000770999933593,0.40000000596,,,,,0.000770999933593,24.80000114
,,,0.000771999883,0.40000000596,,,,,0.000771999883,24.80000114
,,,0.000772999890614,0.600000023842,,,,,0.000772999890614,24.80000114
,,,0.000773999898229,0.800000011921,,,,,0.000773999898229,24.80000114
,,,0.000774999905843,1,,,,,0.000774999905843,24.80000114
,,,0.000775999913458,1,,,,,0.000775999913458,24
,,,0.000776999921072,1,,,,,0.000776999921072,24
,,,0.000777999928687,1.2,,,,,0.000777999928687,23.20000076
,,,0.000778999878094,1.4,,,,,0.000778999878094,24
,,,0.000779999885708,1.4,,,,,0.000779999885708,24
,,,0.000780999893323,1.6,,,,,0.000780999893323,23.20000076
,,,0.000781999900937,1.8000001,,,,,0.000781999900937,23.20000076
,,,0.000782999908552,2.2,,,,,0.000782999908552,23.20000076
,,,0.000783999916166,2.4000001,,,,,0.000783999916166,22.39999962
,,,0.000784999923781,2.4000001,,,,,0.000784999923781,22.39999962
,,,0.000785999931395,2.4000001,,,,,0.000785999931395,22.39999962
,,,0.000786999880802,2.4000001,,,,,0.000786999880802,22.39999962
,,,0.000787999888416,2.6000001,,,,,0.000787999888416,22.39999962
,,,0.000788999896031,2.79999995,,,,,0.000788999896031,22.39999962
,,,0.000789999903645,3,,,,,0.000789999903645,22.39999962
,,,0.00079099991126,3.20000005,,,,,0.00079099991126,22.39999962
,,,0.000791999918874,3,,,,,0.000791999918874,22.39999962
,,,0.000792999926489,3.60000014,,,,,0.000792999926489,22.39999962
,,,0.000793999934103,3.60000014,,,,,0.000793999934103,21.60000038
,,,0.00079499988351,3.60000014,,,,,0.00079499988351,22.39999962
,,,0.000795999891125,3.79999995,,,,,0.000795999891125,21.60000038
,,,0.000796999898739,4,,,,,0.000796999898739,21.60000038
,,,0.000797999906354,4.20000029,,,,,0.000797999906354,21.60000038
,,,0.000798999913968,4,,,,,0.000798999913968,21.60000038
,,,0.000799999921583,4.4000001,,,,,0.000799999921583,21.60000038
,,,0.000800999929197,4.5999999,,,,,0.000800999929197,21.60000038
,,,0.000801999878604,4.5999999,,,,,0.000801999878604,20.80000114
,,,0.000802999886218,4.80000019,,,,,0.000802999886218,20.80000114
,,,0.000803999893833,4.80000019,,,,,0.000803999893833,20.80000114
,,,0.000804999901447,5,,,,,0.000804999901447,20.80000114
,,,0.000805999909062,5.20000029,,,,,0.000805999909062,20
,,,0.000806999916676,5.20000029,,,,,0.000806999916676,20.80000114
,,,0.000807999924291,5.4000001,,,,,0.000807999924291,20
,,,0.000808999931905,5.4000001,,,,,0.000808999931905,20.80000114
,,,0.000809999881312,5.5999999,,,,,0.000809999881312,20.80000114
,,,0.000810999888927,5.80000019,,,,,0.000810999888927,20
,,,0.000811999896541,6,,,,,0.000811999896541,20.80000114
,,,0.000812999904156,6,,,,,0.000812999904156,20.80000114
,,,0.00081399991177,6.20000029,,,,,0.00081399991177,20
,,,0.000814999919385,6,,,,,0.000814999919385,20
,,,0.000815999926999,6.4000001,,,,,0.000815999926999,20
,,,0.000816999934614,6.4000001,,,,,0.000816999934614,20
,,,0.000817999884021,6.4000001,,,,,0.000817999884021,20
,,,0.000818999891635,6.5999999,,,,,0.000818999891635,20
,,,0.00081999989925,6.80000019,,,,,0.00081999989925,20
,,,0.000820999906864,6.80000019,,,,,0.000820999906864,20
,,,0.000821999914479,7.20000029,,,,,0.000821999914479,20
,,,0.000822999922093,7.20000029,,,,,0.000822999922093,20
,,,0.000823999929707,7.20000029,,,,,0.000823999929707,20
,,,0.000824999879114,7.20000029,,,,,0.000824999879114,19.2000008
,,,0.000825999886729,7.599999905,,,,,0.000825999886729,20
,,,0.000826999894343,7.599999905,,,,,0.000826999894343,20
,,,0.000827999901958,7.400000095,,,,,0.000827999901958,19.2000008
,,,0.000828999909572,7.599999905,,,,,0.000828999909572,20
,,,0.000829999917187,7.800000191,,,,,0.000829999917187,19.2000008
,,,0.000830999924801,7.599999905,,,,,0.000830999924801,20
,,,0.000831999932416,7.800000191,,,,,0.000831999932416,20
,,,0.000832999881823,8,,,,,0.000832999881823,20
,,,0.000833999889437,8,,,,,0.000833999889437,20
,,,0.000834999897052,8.199999809,,,,,0.000834999897052,20
,,,0.000835999904666,8.199999809,,,,,0.000835999904666,20
,,,0.000836999912281,8,,,,,0.000836999912281,19.2000008
,,,0.000837999919895,8.400000572,,,,,0.000837999919895,20
,,,0.00083899992751,8.400000572,,,,,0.00083899992751,19.2000008
,,,0.000839999935124,8.400000572,,,,,0.000839999935124,19.2000008
,,,0.000840999884531,8.400000572,,,,,0.000840999884531,19.2000008
,,,0.000841999892145,8.600000381,,,,,0.000841999892145,20
,,,0.00084299989976,8.600000381,,,,,0.00084299989976,20
,,,0.000843999907374,8.800000191,,,,,0.000843999907374,20
,,,0.000844999914989,8.800000191,,,,,0.000844999914989,20
,,,0.000845999922603,8.800000191,,,,,0.000845999922603,20
,,,0.000846999930218,9,,,,,0.000846999930218,20
,,,0.000847999879625,8.800000191,,,,,0.000847999879625,20
,,,0.000848999887239,9,,,,,0.000848999887239,20
,,,0.000849999894854,8.800000191,,,,,0.000849999894854,20
,,,0.000850999902468,9,,,,,0.000850999902468,20
,,,0.000851999910083,9.199999809,,,,,0.000851999910083,20.80000114
,,,0.000852999917697,9,,,,,0.000852999917697,20.80000114
,,,0.000853999925312,9.199999809,,,,,0.000853999925312,20.80000114
,,,0.000854999932926,9.400000572,,,,,0.000854999932926,20
,,,0.000855999882333,9.199999809,,,,,0.000855999882333,20.80000114
,,,0.000856999889947,9.400000572,,,,,0.000856999889947,21.60000038
,,,0.000857999897562,9.400000572,,,,,0.000857999897562,20.80000114
,,,0.000858999905176,9.400000572,,,,,0.000858999905176,20.80000114
,,,0.000859999912791,9.400000572,,,,,0.000859999912791,21.60000038
,,,0.000860999920405,9.600000381,,,,,0.000860999920405,20.80000114
,,,0.00086199992802,9.400000572,,,,,0.00086199992802,20.80000114
,,,0.000862999877427,9.600000381,,,,,0.000862999877427,20.80000114
,,,0.000863999885041,9.600000381,,,,,0.000863999885041,21.60000038
,,,0.000864999892656,9.600000381,,,,,0.000864999892656,21.60000038
,,,0.00086599990027,9.400000572,,,,,0.00086599990027,21.60000038
,,,0.000866999907885,9.600000381,,,,,0.000866999907885,21.60000038
,,,0.000867999915499,9.400000572,,,,,0.000867999915499,22.39999962
,,,0.000868999923114,9.400000572,,,,,0.000868999923114,21.60000038
,,,0.000869999930728,9.199999809,,,,,0.000869999930728,22.39999962
,,,0.000870999880135,9.199999809,,,,,0.000870999880135,22.39999962
,,,0.00087199988775,9.600000381,,,,,0.00087199988775,22.39999962
,,,0.000872999895364,9.400000572,,,,,0.000872999895364,22.39999962
,,,0.000873999902979,9.400000572,,,,,0.000873999902979,22.39999962
,,,0.000874999910593,9.400000572,,,,,0.000874999910593,22.39999962
,,,0.000875999918208,9.199999809,,,,,0.000875999918208,22.39999962
,,,0.000876999925822,9.199999809,,,,,0.000876999925822,23.20000076
,,,0.000877999933437,9.199999809,,,,,0.000877999933437,23.20000076
,,,0.000878999882843,9.199999809,,,,,0.000878999882843,23.20000076
,,,0.000879999890458,9.199999809,,,,,0.000879999890458,23.20000076
,,,0.000880999898072,9,,,,,0.000880999898072,23.20000076
,,,0.000881999905687,9,,,,,0.000881999905687,23.20000076
,,,0.000882999913301,9,,,,,0.000882999913301,24
,,,0.000883999920916,9,,,,,0.000883999920916,24
,,,0.00088499992853,9,,,,,0.00088499992853,24
,,,0.000885999877937,9,,,,,0.000885999877937,24
,,,0.000886999885552,8.800000191,,,,,0.000886999885552,24
,,,0.000887999893166,8.800000191,,,,,0.000887999893166,24
,,,0.000888999900781,8.800000191,,,,,0.000888999900781,24.80000114
,,,0.000889999908395,8.600000381,,,,,0.000889999908395,24.80000114
,,,0.00089099991601,8.600000381,,,,,0.00089099991601,24.80000114
,,,0.000891999923624,8.600000381,,,,,0.000891999923624,24.80000114
,,,0.000892999931239,8.400000572,,,,,0.000892999931239,24.80000114
,,,0.000893999880645,8.600000381,,,,,0.000893999880645,24.80000114
,,,0.00089499988826,8.400000572,,,,,0.00089499988826,24.80000114
,,,0.000895999895874,8.199999809,,,,,0.000895999895874,25.60000038
,,,0.000896999903489,8,,,,,0.000896999903489,25.60000038
,,,0.000897999911103,8,,,,,0.000897999911103,25.60000038
,,,0.000898999918718,7.800000191,,,,,0.000898999918718,25.60000038
,,,0.000899999926332,7.800000191,,,,,0.000899999926332,26.39999962
,,,0.000900999933947,8,,,,,0.000900999933947,26.39999962
,,,0.000901999883354,7.599999905,,,,,0.000901999883354,26.39999962
,,,0.000902999890968,7.599999905,,,,,0.000902999890968,26.39999962
,,,0.000903999898583,7.400000095,,,,,0.000903999898583,27.20000076
,,,0.000904999906197,7.400000095,,,,,0.000904999906197,27.20000076
,,,0.000905999913812,7.400000095,,,,,0.000905999913812,27.20000076
,,,0.000906999921426,7.20000029,,,,,0.000906999921426,28
,,,0.000907999929041,7.20000029,,,,,0.000907999929041,27.20000076
,,,0.000908999878448,7.20000029,,,,,0.000908999878448,28
,,,0.000909999886062,6.80000019,,,,,0.000909999886062,28
,,,0.000910999893676,6.80000019,,,,,0.000910999893676,27.20000076
,,,0.000911999901291,6.5999999,,,,,0.000911999901291,27.20000076
,,,0.000912999908905,6.5999999,,,,,0.000912999908905,28
,,,0.00091399991652,6.4000001,,,,,0.00091399991652,28
,,,0.000914999924134,6.4000001,,,,,0.000914999924134,28.80000114
,,,0.000915999931749,6,,,,,0.000915999931749,28.80000114
,,,0.000916999881156,6,,,,,0.000916999881156,28.80000114
,,,0.00091799988877,5.80000019,,,,,0.00091799988877,28.80000114
,,,0.000918999896385,6,,,,,0.000918999896385,28.80000114
,,,0.000919999903999,5.4000001,,,,,0.000919999903999,29.60000038
,,,0.000920999911614,5.5999999,,,,,0.000920999911614,29.60000038
,,,0.000921999919228,5.4000001,,,,,0.000921999919228,29.60000038
,,,0.000922999926843,5.20000029,,,,,0.000922999926843,30.39999962
,,,0.000923999934457,5.20000029,,,,,0.000923999934457,30.39999962
,,,0.000924999883864,5,,,,,0.000924999883864,30.39999962
,,,0.000925999891479,4.80000019,,,,,0.000925999891479,31.20000076
,,,0.000926999899093,4.80000019,,,,,0.000926999899093,31.20000076
,,,0.000927999906708,4.5999999,,,,,0.000927999906708,31.20000076
,,,0.000928999914322,4.20000029,,,,,0.000928999914322,31.20000076
,,,0.000929999921937,4.20000029,,,,,0.000929999921937,31.20000076
,,,0.000930999929551,4.20000029,,,,,0.000930999929551,32
,,,0.000931999878958,4,,,,,0.000931999878958,32
,,,0.000932999886572,3.79999995,,,,,0.000932999886572,32
,,,0.000933999894187,3.60000014,,,,,0.000933999894187,32.79999924
,,,0.000934999901801,3.4000001,,,,,0.000934999901801,32
,,,0.000935999909416,3.4000001,,,,,0.000935999909416,32
,,,0.00093699991703,3.20000005,,,,,0.00093699991703,32.79999924
,,,0.000937999924645,3.20000005,,,,,0.000937999924645,32.79999924
,,,0.000938999932259,3,,,,,0.000938999932259,32.79999924
,,,0.000939999881666,2.79999995,,,,,0.000939999881666,33.60000229
,,,0.000940999889281,2.6000001,,,,,0.000940999889281,32.79999924
,,,0.000941999896895,2.6000001,,,,,0.000941999896895,33.60000229
,,,0.00094299990451,2.6000001,,,,,0.00094299990451,33.60000229
,,,0.000943999912124,2.2,,,,,0.000943999912124,33.60000229
,,,0.000944999919739,2.2,,,,,0.000944999919739,33.60000229
,,,0.000945999927353,1.8000001,,,,,0.000945999927353,34.40000153
,,,0.000946999934968,1.8000001,,,,,0.000946999934968,34.40000153
,,,0.000947999884374,1.6,,,,,0.000947999884374,34.40000153
,,,0.000948999891989,1.2,,,,,0.000948999891989,34.40000153
,,,0.000949999899603,1.4,,,,,0.000949999899603,34.40000153
,,,0.000950999907218,1,,,,,0.000950999907218,34.40000153
,,,0.000951999914832,1,,,,,0.000951999914832,35.20000076
,,,0.000952999922447,0.600000023842,,,,,0.000952999922447,35.20000076
,,,0.000953999930061,0.600000023842,,,,,0.000953999930061,35.20000076
,,,0.000954999879468,0.20000000298,,,,,0.000954999879468,35.20000076
,,,0.000955999887083,0,,,,,0.000955999887083,35.20000076
,,,0.000956999894697,0,,,,,0.000956999894697,36
,,,0.000957999902312,0,,,,,0.000957999902312,35.20000076
,,,0.000958999909926,-0.40000000596,,,,,0.000958999909926,36
,,,0.000959999917541,-0.40000000596,,,,,0.000959999917541,35.20000076
,,,0.000960999925155,-0.600000023842,,,,,0.000960999925155,36
,,,0.00096199993277,-0.800000011921,,,,,0.00096199993277,36
,,,0.000962999882177,-0.800000011921,,,,,0.000962999882177,36
,,,0.000963999889791,-0.800000011921,,,,,0.000963999889791,36.79999924
,,,0.000964999897406,-1.2,,,,,0.000964999897406,36.79999924
,,,0.00096599990502,-1.2,,,,,0.00096599990502,36.79999924
,,,0.000966999912634,-1.4,,,,,0.000966999912634,36.79999924
,,,0.000967999920249,-1.8000001,,,,,0.000967999920249,36.79999924
,,,0.000968999927863,-1.8000001,,,,,0.000968999927863,36.79999924
,,,0.00096999987727,-1.8000001,,,,,0.00096999987727,36.79999924
,,,0.000970999884885,-2,,,,,0.000970999884885,36.79999924
,,,0.000971999892499,-2.2,,,,,0.000971999892499,36.79999924
,,,0.000972999900114,-2.2,,,,,0.000972999900114,37.60000229
,,,0.000973999907728,-2.79999995,,,,,0.000973999907728,37.60000229
,,,0.000974999915343,-2.79999995,,,,,0.000974999915343,37.60000229
,,,0.000975999922957,-3.20000005,,,,,0.000975999922957,37.60000229
,,,0.000976999872364,-3,,,,,0.000976999872364,38.40000153
,,,0.000977999879979,-3.20000005,,,,,0.000977999879979,38.40000153
,,,0.000978999887593,-3.4000001,,,,,0.000978999887593,38.40000153
,,,0.000979999895208,-3.60000014,,,,,0.000979999895208,38.40000153
,,,0.000980999902822,-3.60000014,,,,,0.000980999902822,38.40000153
,,,0.000981999910437,-3.60000014,,,,,0.000981999910437,38.40000153
,,,0.000982999918051,-4,,,,,0.000982999918051,38.40000153
,,,0.000983999925666,-4,,,,,0.000983999925666,38.40000153
,,,0.00098499993328,-4.4000001,,,,,0.00098499993328,38.40000153
,,,0.000985999940895,-4.4000001,,,,,0.000985999940895,38.40000153
,,,0.000986999948509,-4.5999999,,,,,0.000986999948509,38.40000153
,,,0.000987999956124,-4.5999999,,,,,0.000987999956124,38.40000153
,,,0.000988999963738,-4.5999999,,,,,0.000988999963738,38.40000153
,,,0.000989999854937,-4.80000019,,,,,0.000989999854937,38.40000153
,,,0.000990999862552,-5,,,,,0.000990999862552,39.20000076
,,,0.000991999870166,-5.20000029,,,,,0.000991999870166,38.40000153
,,,0.000992999877781,-5.4000001,,,,,0.000992999877781,39.20000076
,,,0.000993999885395,-5.4000001,,,,,0.000993999885395,38.40000153
,,,0.00099499989301,-5.5999999,,,,,0.00099499989301,39.20000076
,,,0.000995999900624,-5.5999999,,,,,0.000995999900624,39.20000076
,,,0.000996999908239,-5.5999999,,,,,0.000996999908239,39.20000076
,,,0.000997999915853,-5.80000019,,,,,0.000997999915853,40
,,,0.000998999923468,-6,,,,,0.000998999923468,39.20000076
,,,0.000999999931082,-6,,,,,0.000999999931082,39.20000076
,,,0.0010009999,-6.20000029,,,,,0.0010009999,39.20000076
,,,0.0010019999,-6.20000029,,,,,0.0010019999,40
,,,0.001003,-6.5999999,,,,,0.001003,39.20000076
,,,0.001004,-6.5999999,,,,,0.001004,39.20000076
,,,0.0010049999,-7,,,,,0.0010049999,39.20000076
,,,0.0010059999,-6.80000019,,,,,0.0010059999,39.20000076
,,,0.0010069999,-6.80000019,,,,,0.0010069999,39.20000076
,,,0.0010079999,-7,,,,,0.0010079999,39.20000076
,,,0.0010089999,-7.20000029,,,,,0.0010089999,39.20000076
,,,0.0010099999,-7.20000029,,,,,0.0010099999,39.20000076
,,,0.0010109999,-7.20000029,,,,,0.0010109999,39.20000076
,,,0.0010119999,-7.400000095,,,,,0.0010119999,40
,,,0.0010129999,-7.400000095,,,,,0.0010129999,39.20000076
,,,0.0010139999,-7.599999905,,,,,0.0010139999,39.20000076
,,,0.0010149999,-7.599999905,,,,,0.0010149999,39.20000076
,,,0.0010159999,-7.599999905,,,,,0.0010159999,40
,,,0.0010169999,-7.800000191,,,,,0.0010169999,39.20000076
,,,0.001018,-7.800000191,,,,,0.001018,39.20000076
,,,0.001019,-8,,,,,0.001019,39.20000076
,,,0.0010199999,-8,,,,,0.0010199999,39.20000076
,,,0.0010209999,-8,,,,,0.0010209999,39.20000076
,,,0.0010219999,-8,,,,,0.0010219999,39.20000076
,,,0.0010229999,-8.199999809,,,,,0.0010229999,39.20000076
,,,0.0010239999,-8.199999809,,,,,0.0010239999,38.40000153
,,,0.0010249999,-8.400000572,,,,,0.0010249999,38.40000153
,,,0.0010259999,-8.400000572,,,,,0.0010259999,39.20000076
,,,0.0010269999,-8.400000572,,,,,0.0010269999,38.40000153
,,,0.0010279999,-8.400000572,,,,,0.0010279999,38.40000153
,,,0.0010289999,-8.400000572,,,,,0.0010289999,38.40000153
,,,0.0010299999,-8.400000572,,,,,0.0010299999,39.20000076
,,,0.0010309999,-8.800000191,,,,,0.0010309999,38.40000153
,,,0.0010319999,-8.600000381,,,,,0.0010319999,38.40000153
,,,0.0010329999,-8.600000381,,,,,0.0010329999,37.60000229
,,,0.001034,-8.800000191,,,,,0.001034,38.40000153
,,,0.0010349998,-8.600000381,,,,,0.0010349998,38.40000153
,,,0.0010359999,-8.800000191,,,,,0.0010359999,37.60000229
,,,0.0010369999,-8.800000191,,,,,0.0010369999,37.60000229
,,,0.0010379999,-8.800000191,,,,,0.0010379999,37.60000229
,,,0.0010389999,-8.800000191,,,,,0.0010389999,37.60000229
,,,0.0010399999,-8.800000191,,,,,0.0010399999,37.60000229
,,,0.0010409999,-9,,,,,0.0010409999,36.79999924
,,,0.0010419999,-8.800000191,,,,,0.0010419999,37.60000229
,,,0.0010429999,-8.800000191,,,,,0.0010429999,36.79999924
,,,0.0010439999,-8.800000191,,,,,0.0010439999,36.79999924
,,,0.0010449999,-8.800000191,,,,,0.0010449999,36.79999924
,,,0.0010459999,-8.800000191,,,,,0.0010459999,37.60000229
,,,0.0010469999,-8.800000191,,,,,0.0010469999,36.79999924
,,,0.0010479999,-8.800000191,,,,,0.0010479999,36
,,,0.001049,-8.800000191,,,,,0.001049,36.79999924
,,,0.00105,-9,,,,,0.00105,36
,,,0.0010509999,-8.800000191,,,,,0.0010509999,36
,,,0.0010519999,-8.800000191,,,,,0.0010519999,36
,,,0.0010529999,-8.600000381,,,,,0.0010529999,36
,,,0.0010539999,-8.800000191,,,,,0.0010539999,36
,,,0.0010549999,-8.600000381,,,,,0.0010549999,35.20000076
,,,0.0010559999,-8.600000381,,,,,0.0010559999,35.20000076
,,,0.0010569999,-8.800000191,,,,,0.0010569999,35.20000076
,,,0.0010579999,-8.600000381,,,,,0.0010579999,35.20000076
,,,0.0010589999,-8.400000572,,,,,0.0010589999,35.20000076
,,,0.0010599999,-8.600000381,,,,,0.0010599999,35.20000076
,,,0.0010609999,-8.400000572,,,,,0.0010609999,34.40000153
,,,0.0010619999,-8.600000381,,,,,0.0010619999,34.40000153
,,,0.0010629999,-8.400000572,,,,,0.0010629999,35.20000076
,,,0.001064,-8.400000572,,,,,0.001064,34.40000153
,,,0.001065,-8.400000572,,,,,0.001065,33.60000229
,,,0.0010659999,-8.199999809,,,,,0.0010659999,34.40000153
,,,0.0010669999,-8.400000572,,,,,0.0010669999,33.60000229
,,,0.0010679999,-8.400000572,,,,,0.0010679999,34.40000153
,,,0.0010689999,-8.199999809,,,,,0.0010689999,33.60000229
,,,0.0010699999,-8.400000572,,,,,0.0010699999,33.60000229
,,,0.0010709999,-8.400000572,,,,,0.0010709999,32.79999924
,,,0.0010719999,-8.199999809,,,,,0.0010719999,32
,,,0.0010729999,-8.199999809,,,,,0.0010729999,32.79999924
,,,0.0010739999,-8.199999809,,,,,0.0010739999,32.79999924
,,,0.0010749999,-8.199999809,,,,,0.0010749999,32.79999924
,,,0.0010759999,-8,,,,,0.0010759999,32.79999924
,,,0.0010769999,-8,,,,,0.0010769999,32
,,,0.0010779999,-8,,,,,0.0010779999,32
,,,0.001079,-8,,,,,0.001079,32
,,,0.00108,-8,,,,,0.00108,31.20000076
,,,0.0010809998,-8,,,,,0.0010809998,31.20000076
,,,0.0010819999,-7.800000191,,,,,0.0010819999,30.39999962
,,,0.0010829999,-8,,,,,0.0010829999,31.20000076
,,,0.0010839999,-7.800000191,,,,,0.0010839999,30.39999962
,,,0.0010849999,-7.800000191,,,,,0.0010849999,30.39999962
,,,0.0010859999,-7.800000191,,,,,0.0010859999,30.39999962
,,,0.0010869999,-7.800000191,,,,,0.0010869999,29.60000038
,,,0.0010879999,-7.800000191,,,,,0.0010879999,29.60000038
,,,0.0010889999,-7.800000191,,,,,0.0010889999,29.60000038
,,,0.0010899999,-7.800000191,,,,,0.0010899999,28.80000114
,,,0.0010909999,-7.599999905,,,,,0.0010909999,29.60000038
,,,0.0010919999,-7.599999905,,,,,0.0010919999,28.80000114
,,,0.0010929999,-7.599999905,,,,,0.0010929999,28.80000114
,,,0.0010939999,-7.599999905,,,,,0.0010939999,28
,,,0.001095,-7.800000191,,,,,0.001095,28
,,,0.001096,-7.599999905,,,,,0.001096,28
,,,0.0010969999,-7.599999905,,,,,0.0010969999,28
,,,0.0010979999,-7.599999905,,,,,0.0010979999,28
,,,0.0010989999,-7.599999905,,,,,0.0010989999,27.20000076
,,,0.0010999999,-7.599999905,,,,,0.0010999999,28
,,,0.0011009999,-7.599999905,,,,,0.0011009999,27.20000076
,,,0.0011019999,-7.599999905,,,,,0.0011019999,28
,,,0.0011029999,-7.599999905,,,,,0.0011029999,27.20000076
,,,0.0011039999,-7.599999905,,,,,0.0011039999,26.39999962
,,,0.0011049999,-7.599999905,,,,,0.0011049999,26.39999962
,,,0.0011059999,-7.599999905,,,,,0.0011059999,26.39999962
,,,0.0011069999,-7.400000095,,,,,0.0011069999,26.39999962
,,,0.0011079999,-7.599999905,,,,,0.0011079999,26.39999962
,,,0.0011089999,-7.599999905,,,,,0.0011089999,25.60000038
,,,0.00111,-7.599999905,,,,,0.00111,25.60000038
,,,0.001111,-7.800000191,,,,,0.001111,25.60000038
,,,0.0011119999,-8,,,,,0.0011119999,25.60000038
,,,0.0011129999,-7.800000191,,,,,0.0011129999,24.80000114
,,,0.0011139999,-8,,,,,0.0011139999,24.80000114
,,,0.0011149999,-8,,,,,0.0011149999,24.80000114
,,,0.0011159999,-8,,,,,0.0011159999,24.80000114
,,,0.0011169999,-8.199999809,,,,,0.0011169999,24
,,,0.0011179999,-8,,,,,0.0011179999,24
,,,0.0011189999,-8.199999809,,,,,0.0011189999,23.20000076
